,PC1,PC2,PC3,PC4
396,507669563.50988764,-624396.873208966,-80791686.95152728,-2916507.1392996893
397,516930698.4462374,21573206.976839546,-71330768.35370639,-1845672.579858255
398,530659063.3702779,54478116.38450783,-57306251.49695024,-258306.9161094455
399,469167011.2853285,-92909457.76158924,-120124826.45424071,-7368430.5625196
400,491591343.4218396,-39161569.971458785,-97216750.67172222,-4775578.823590782
401,543945515.2336259,86323823.96379729,-43733180.76675029,1277961.7945195795
402,470780344.6815115,-89042530.45163713,-118476689.8017313,-7181886.130502671
403,511591667.18234664,8776319.580923613,-76784974.61741501,-2463007.197114776
404,461789768.761913,-110591643.38635203,-127661212.81186429,-8221436.8410965055
405,450354140.98722965,-138001192.7411188,-139343532.98480648,-9543700.852386864
406,496938391.249189,-26345468.02990294,-91754354.90911973,-4157317.277477443
407,553570401.7369412,109393287.82223895,-33900663.65659342,2390855.7507449337
408,620160988.182002,269001312.9950668,34126432.597571395,10090506.148771357
409,587605723.9738076,190971043.15300053,868877.5871835315,6326248.06966154
410,508556395.84257126,1501212.2381626216,-79885723.63632864,-2813965.6347418255
411,507806847.1591271,-295347.7791319432,-80651441.7829603,-2900633.4826602265
412,478603508.5473503,-70291535.7256764,-110484762.56810355,-6277319.434380799
413,525375145.9801707,41813328.989863,-62704154.95575874,-869268.8974918051
414,486737314.2472369,-50795977.35618458,-102175492.25231552,-5336834.245137595
415,513951543.05067635,14432601.453555476,-74374190.88035925,-2190142.5155000896
416,500008735.0540988,-18986297.049969167,-88617776.83254276,-3802303.5261111874
417,506897969.27692974,-2473796.891011871,-81579926.22011924,-3005724.041566806
418,444801668.7212359,-151309667.4146872,-145015784.6565793,-10185714.950403191
419,477602440.185371,-72690952.11241072,-111507426.24254872,-6393069.675116863
420,488139210.78218096,-47435833.68747451,-100743353.63314743,-5174737.561664541
421,498905455.5080132,-21630698.893607263,-89744856.61789234,-3929872.1097451565
422,492192585.6812868,-37720479.04849529,-96602538.25463788,-4706059.159485235
423,489284577.286417,-44690555.47922392,-99573278.97860911,-5042302.601517251
424,481466423.77274024,-63429541.11415996,-107560087.77542785,-5946289.967104971
425,455121992.1046343,-126573341.72201283,-134472828.51733556,-8992409.916002924
426,462690630.0806406,-108432408.82010664,-126740917.8736068,-8117273.211019044
427,488318581.3895721,-47005908.22878538,-100560113.59539114,-5153997.528513695
428,459915897.0532924,-115083043.42958346,-129575508.17845055,-8438106.460866785
429,461373909.5324514,-111588397.94139682,-128086043.0670213,-8269521.275410491
430,474923905.9195235,-79111012.17420828,-114243742.56066619,-6702779.778681775
431,499245157.38459027,-20816482.522127848,-89397826.60224688,-3890593.4994995072
432,445316732.9234849,-150075132.8573434,-144489609.35261762,-10126159.77146
433,504466946.4078881,-8300607.856189478,-84063391.75987028,-3286815.2167415316
434,437919448.99142104,-167805354.8462049,-152046469.45747742,-10981483.37217377
435,474310638.8148877,-80580924.91563113,-114870239.22609209,-6773689.836069562
436,447731722.66559744,-144286750.9834398,-142022522.81066266,-9846922.453968719
437,426047920.5786387,-196259695.12012017,-164174093.63280565,-12354149.139940673
438,450040492.9418741,-138752961.83925974,-139663947.12905923,-9579966.943802819
439,448493296.19423026,-142461369.14768597,-141244520.41568938,-9758864.212768143
440,435461370.220715,-173697014.90292087,-154557574.5559902,-11265702.93225912
441,430921991.1618896,-184577251.37129572,-159194878.30497617,-11790576.396257117
442,417925137.65350854,-215728833.48935768,-172472103.38761377,-13293359.802008593
443,444286424.8106886,-118597644.84960176,-90171187.73154019,-11959443.0505656
444,429184221.3238106,-154795447.01624116,-105599179.96133451,-13705661.146793852
445,433209538.2508086,-145147343.28700015,-101487027.82895556,-13240226.995606184
446,450038309.0927323,-104811208.35325041,-84295222.27476773,-11294371.597287705
447,477141308.07817394,-39849231.36425848,-56607550.19997207,-8160541.005509737
448,428530871.40187794,-156361432.4858615,-106266624.12123272,-13781205.848455312
449,413101992.95403373,-193342227.38731116,-122028338.43097614,-15565196.295514334
450,412208146.1283224,-195484649.22611699,-122941467.55770804,-15668548.862818142
451,417016080.06303406,-183960725.47881842,-118029815.59575774,-15112623.282186255
452,423055558.55917996,-169484967.15764958,-111860051.8661466,-14414298.256244503
453,435185621.14352477,-140410957.78685996,-99468316.35147208,-13011739.032912044
454,429798490.4988789,-153323132.45661327,-104971659.60854681,-13634635.223299092
455,484281059.9091078,-22736276.654066265,-49313777.74709675,-7334994.994254556
456,445661265.4439575,-115302350.27242501,-88766688.67114098,-11800474.751977118
457,532116896.14114946,91919318.99511881,-446014.1565129088,-1803894.6518984684
458,679090566.4629865,444193995.11355835,149698211.19972906,15190187.238739226
459,452075518.28182536,-99928311.94260886,-82214065.86821406,-11058815.802076105
460,443387567.63281506,-120752075.77943215,-91089435.29508133,-12063374.948403409
461,471886450.7306064,-52444366.03095988,-61975766.72528845,-8768142.869793339
462,476303577.1966775,-41857151.38358764,-57463352.83444293,-8257405.070830134
463,432771633.4718446,-146196937.84255853,-101934379.2060654,-13290860.48429626
464,402978075.3753773,-217607796.71181232,-132370651.84731305,-16735791.572947225
465,438695873.8682632,-131997388.61495768,-95882339.52306211,-12605860.060641423
466,425387376.4554021,-163895936.19475582,-109477931.3752217,-14144677.825620994
467,449297779.0431798,-106586152.00670041,-85051727.23514338,-11379996.650244249
468,482103560.85947686,-27955427.613399167,-51538250.38430374,-7586772.044423713
469,652571774.5396408,380632278.1380461,122607348.85686669,12123906.587250913
470,562058760.6616135,163685646.9587037,30141764.214281883,1658184.620565632
471,521229400.89299506,65823564.19845398,-11568377.34254696,-3062779.9027453335
472,500895387.6784951,17085869.183826685,-32341041.288335957,-5413934.942799966
473,875140636.2121907,914097717.8188978,349977525.10047174,37858811.7120047
474,674165390.2876824,432389058.6362821,144666787.81644708,14620705.323607124
475,527882146.4937769,81769235.26104572,-4772116.947509901,-2293544.8194157504
476,552858752.0216408,141634554.01915646,20743290.54553111,594417.8936418062
477,509092323.8156234,36732742.10022978,-23967278.668754242,-4466150.18882555
478,539413973.0299718,109409359.16348659,7008477.21216571,-960157.6618683891
479,484673871.518613,-21794763.91772986,-48912492.30126883,-7289575.480371526
480,532096854.73250085,91871282.63102025,-466487.9037495116,-1806211.9740346659
481,550994901.0173548,137167172.15796953,18839232.052569885,378906.93491428177
482,676834905.9196273,438787502.3342404,147393890.94830093,14929372.632236652
483,580657187.8871763,208263392.84237635,49141401.64942076,3808659.563568882
484,490629176.09843624,-7520758.325775855,-42828718.310049534,-6600983.207404458
485,625698249.6832213,316220317.5179854,95154101.18792462,9016609.333940316
486,626097073.7153212,317176241.1635513,95561528.75792383,9062724.044463752
487,621903408.955678,307124631.9758807,91277397.14876129,8577824.387326522
488,520957839.80581146,65172671.46491554,-11845796.617596956,-3094179.617699412
489,486050716.2927467,-18494665.704143267,-47505945.866146065,-7130375.449569306
490,481886111.57564336,-28476622.16387083,-51760390.54181623,-7611914.989608062
491,583371796.6885798,214769918.35955673,51914570.71255599,4122540.847006279
492,843906100.8339154,839233044.3709416,318069190.0329451,34247265.1617143
493,751169492.6663661,616956778.5948389,223332043.1345105,23524436.303944755
494,631554349.2902358,330256543.10765046,101136530.1303249,9693730.862330075
495,658663360.6982718,395232931.005872,128830344.32929133,12828256.650749177
496,628395823.2872736,322686012.125682,97909867.56590892,9328520.89356159
497,566618181.1290869,174613919.79117754,34799541.71050352,2185375.4067012616
498,559399265.7339922,157311221.44279525,27424897.95604543,1350675.9730055283
499,490191271.319472,-8570352.88133416,-43276069.687159486,-6651616.696094394
500,549332466.1699835,133182555.75597554,17140934.719331622,186685.063662547
501,553407886.6186022,142950750.39546344,21304271.219800923,657912.5201923705
502,570704624.3524619,184408534.4309199,38974138.77195259,2657877.390406421
503,553804706.5098372,143901870.40461946,21709651.415076498,703795.4985021125
504,597752509.464121,249238411.4186401,66605508.04184893,5785335.346307995
505,323660323.55426264,245745315.34552035,-12487015.349342434,-66742263.48486054
506,408194985.2316746,448362699.11459374,73871250.49213733,-56967798.709546156
507,314580563.36533284,223982440.59096423,-21762646.53524033,-67792126.27691
508,339030079.84574795,282584402.97327703,3214301.4054902014,-64965109.1360518
509,323368721.05758417,245046386.24828148,-12784908.372192405,-66775980.51989832
510,427937776.8910516,495683321.38830674,94039938.89446013,-54685004.6725287
511,358826983.30847543,330034723.4300568,23438268.925350584,-62676058.32926487
512,329381143.6520549,259457295.47791693,-6642784.201350003,-66080783.87884141
513,417172534.23565185,469880588.4126443,83042465.56656685,-55929754.25834128
514,485578872.3042424,633840708.1728222,152924483.32032615,-48020154.474715754
515,476539194.9334534,612173906.1460663,143689799.62946302,-49065382.62453918
516,451130697.04922026,551273403.7416267,117733182.88348311,-52003283.62964593
517,408252103.24631983,448499602.7522761,73929600.67175886,-56961194.34145064
518,478492230.20622396,616855049.8274927,145684966.297625,-48839559.58230269
519,455424568.8521047,561565194.7497914,122119683.22882645,-51506797.36182462
520,494655626.2810261,655596377.4731629,162197043.44357306,-46970639.27892797
521,433682646.6800565,509452945.1572289,99908738.53969198,-54020744.281969704
522,301370268.85483617,192319271.19525573,-35257917.02595083,-69319589.16338989
523,255079625.2295737,81367279.2180872,-82547154.70462802,-74672023.96899438
524,290661142.1436514,166651040.03906998,-46198063.86158282,-70557850.24721926
525,328186675.6966081,256594328.17763504,-7863019.536631896,-66218896.278169066
526,262475907.09120512,99095099.38874374,-74991318.28713007,-73816816.23438749
527,249291666.41196322,67494377.26635808,-88459972.90642561,-75341266.60211863
528,299195776.0165027,187107325.69053745,-37479318.601072006,-69571018.61523901
529,274189108.37566656,127169952.38627863,-63025436.71496725,-72462457.31150174
530,287478566.45031166,159022865.42018288,-49449294.92268204,-70925841.00255218
531,281556330.194758,144828119.82899192,-55499287.230961755,-71610609.6939933
532,228767259.81530496,18300336.792792402,-109427137.45095786,-77714436.20247346
533,252511318.71130228,75211419.15882786,-85170865.41293944,-74968988.80083272
534,235719624.47537798,34964151.498660825,-102324794.53474039,-76910557.15319802
535,279993100.3201956,141081283.42928666,-57096239.51538066,-71791360.8206682
536,310255627.37903166,213616193.218452,-26180881.188807324,-68292204.39401484
537,366201219.6205819,347709703.6002103,30971584.220881086,-61823399.64897981
538,371595364.7582546,360638690.9973982,36482093.28948852,-61199692.395844884
539,335382543.47175723,273841784.70730376,-511920.5914952077,-65386861.76493092
540,358202693.429071,328538390.6883852,22800511.698937066,-62748242.913799204
541,318845375.1256541,234204578.8711966,-17405833.12340478,-67299000.12613058
542,287112810.74247,158146201.77538532,-49822940.80974906,-70968132.1315224
543,227087789.7705715,14274889.481319506,-111142837.46935397,-77908627.7975147
544,245698241.84132195,58881457.18345182,-92130915.78587407,-75756762.46122646
545,298994359.8595753,186624560.23135066,-37685079.76080365,-69594307.70268376
546,285482442.1489347,154238443.5559498,-51488480.14741008,-71156646.28735244
547,295973117.50585365,179383078.34345877,-40771497.15665193,-69943644.01481496
548,308859743.26666933,210270460.4589776,-27606877.683813043,-68453605.88081616
549,248455939.6713192,65491260.88344465,-89313728.16618104,-75437898.93519494
550,253194730.74619457,76849459.17460237,-84472710.63219541,-74889968.11593518
551,245432693.17673278,58244975.35914294,-92402192.93675293,-75787466.97953977
552,233890845.93620828,30580833.27465525,-104193023.9700504,-77122012.79814214
553,321124083.2889517,239666313.46923167,-15077968.062660065,-67035520.5991534
554,265335816.10529032,105949888.54564883,-72069714.5565447,-73486134.36541413
555,214587963.19665995,-15685390.807089478,-123912313.62053983,-79353941.61425555
556,233195409.05611455,28913971.440427426,-104903462.99914445,-77202423.87629104
557,229502779.51267707,20063271.355226364,-108675750.92740348,-77629390.48000683
558,267136536.6723293,110265955.85992703,-70230148.36738084,-73277922.9714055
559,238861115.28096578,42493851.57115635,-99115534.65549071,-76547316.90818956
560,237980295.37087584,40382653.36901475,-100015355.84651908,-76649163.21610439
561,226316195.53760254,12425489.46352189,-111931076.7379533,-77997844.69975497
562,211328228.0800194,-23498505.427754506,-127242368.60850158,-79730854.05980313
563,218453950.92489976,-6419176.17243155,-119962927.77869153,-78906930.1740438
564,208488360.4745645,-30305258.22055237,-130143498.59186283,-80059218.60659572
565,182169982.6377012,-93386611.55507685,-157029623.46236354,-83102326.03671575
566,210743018.94749102,-24901167.25943907,-127840202.02779685,-79798519.86619937
567,260368552.9718201,94044075.70376734,-77144132.80902569,-74060482.65702195
568,259841334.22899303,61778807.907225326,-59815508.7578144,-74075115.45417306
569,203160222.29005253,-74077637.03695837,-117719360.69106919,-80628965.92163068
570,290007662.5262966,134083143.14872636,-28998424.417988498,-70587082.1737259
571,266583264.09823868,77938240.7900664,-52928140.18759042,-73295568.28728384
572,252438037.87431318,44034175.00914432,-67378510.9868594,-74931134.25147569
573,299876052.14468724,157736248.83096835,-18917151.278913,-69446032.75353616
